travelcode,usercode,name,place,days,price,total,date
71425.0,693.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-03-11
71426.0,693.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-03-18
71427.0,693.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-03-25
71430.0,693.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-04-15
71434.0,693.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2021-05-13
71435.0,693.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-05-20
71437.0,693.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-06-03
71438.0,693.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2021-06-10
71440.0,693.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-06-24
71441.0,693.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-07-01
71443.0,693.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-07-15
71444.0,693.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-07-22
71447.0,693.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-08-12
71451.0,693.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2021-09-09
71452.0,693.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2021-09-16
71460.0,693.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2021-11-11
71462.0,693.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-11-25
71464.0,693.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-12-09
71478.0,693.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2022-03-17
71479.0,693.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-03-24
71482.0,693.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2022-04-14
71485.0,693.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2022-05-05
71486.0,693.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-05-12
71489.0,693.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-06-02
71492.0,693.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-06-23
71503.0,693.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2022-09-08
71504.0,693.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2022-09-15
71508.0,693.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-10-13
71512.0,693.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-11-10
71514.0,693.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2022-11-24
71518.0,693.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2022-12-22
71520.0,693.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2023-01-05
71530.0,694.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2019-10-03
71536.0,694.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2019-11-14
71538.0,694.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2019-11-28
71539.0,694.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2019-12-05
71548.0,694.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-02-06
71551.0,694.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-02-27
71553.0,694.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2020-03-12
71556.0,694.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-04-02
71561.0,694.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-05-07
71565.0,694.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-06-04
71567.0,694.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-06-18
71569.0,694.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-07-02
71570.0,694.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-07-09
71580.0,694.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-09-17
71581.0,694.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-09-24
71582.0,694.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-10-01
71584.0,694.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-10-15
71588.0,694.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-11-12
71590.0,694.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-11-26
71592.0,694.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-12-10
71601.0,695.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2019-10-03
71605.0,695.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2019-10-31
71607.0,695.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2019-11-14
71620.0,695.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-02-13
71624.0,695.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-03-12
71626.0,695.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-03-26
71629.0,695.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-04-16
71631.0,695.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-04-30
71637.0,695.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2020-06-11
71640.0,695.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-07-02
71643.0,695.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-07-23
71649.0,695.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-09-03
71650.0,695.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-09-10
71653.0,695.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-10-01
71657.0,695.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-10-29
71659.0,695.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-11-12
71661.0,695.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-11-26
71663.0,695.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-12-10
71664.0,695.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-12-17
71672.0,695.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-02-11
71673.0,695.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-02-18
71679.0,695.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-04-01
71681.0,695.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-04-15
71682.0,695.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-04-22
71687.0,696.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2019-09-26
71688.0,696.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2019-10-03
71689.0,696.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2019-10-10
71691.0,696.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2019-10-24
71692.0,696.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2019-10-31
71695.0,696.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2019-11-21
71697.0,696.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2019-12-05
71698.0,696.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2019-12-12
71700.0,696.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2019-12-26
71701.0,696.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-01-02
71705.0,696.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-01-30
71707.0,696.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-02-13
71709.0,696.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-02-27
71710.0,696.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2020-03-05
71723.0,696.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-06-04
71728.0,696.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-07-09
71732.0,696.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-08-06
71733.0,696.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-08-13
71736.0,696.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-09-03
71739.0,696.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-09-24
71744.0,696.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-10-29
71745.0,696.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-11-05
71748.0,696.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-11-26
71750.0,696.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-12-10
71751.0,696.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-12-17
71755.0,696.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-01-14
71757.0,696.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-01-28
71765.0,696.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2021-03-25
71767.0,696.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2021-04-08
71769.0,696.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-04-22
71773.0,696.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-05-20
71774.0,696.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-05-27
71778.0,696.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-06-24
71780.0,696.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-07-08
71781.0,696.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2021-07-15
71785.0,696.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-08-12
71795.0,696.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2021-10-21
71796.0,696.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-10-28
71800.0,696.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2021-11-25
71811.0,696.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2022-02-10
71812.0,696.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2022-02-17
71815.0,696.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2022-03-10
71816.0,696.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2022-03-17
71817.0,696.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-03-24
71821.0,696.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2022-04-21
71834.0,696.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2022-07-21
71845.0,696.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2022-10-06
71847.0,696.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2022-10-20
71849.0,696.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2022-11-03
71855.0,697.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2019-10-31
71857.0,697.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2019-11-14
71859.0,697.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2019-11-28
71861.0,697.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2019-12-12
71863.0,697.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2019-12-26
71868.0,697.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-01-30
71869.0,697.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2020-02-06
71871.0,698.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2019-09-26
71874.0,698.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2019-10-17
71876.0,698.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2019-10-31
71881.0,698.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2019-12-05
71888.0,698.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2020-01-23
71889.0,698.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-01-30
71891.0,698.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-02-13
71894.0,698.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-03-05
71895.0,698.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-03-12
71896.0,698.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-03-19
71897.0,698.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-03-26
71903.0,698.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-05-07
71904.0,698.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-05-14
71905.0,698.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-05-21
71906.0,698.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-05-28
71908.0,698.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-06-11
71910.0,698.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-06-25
71911.0,698.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-07-02
71915.0,698.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-07-30
71917.0,698.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-08-13
71918.0,699.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2019-09-26
71921.0,699.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2019-10-17
71923.0,699.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2019-10-31
71924.0,699.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2019-11-07
71926.0,699.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2019-11-21
71934.0,699.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-01-16
71937.0,699.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-02-06
71940.0,699.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-02-27
71943.0,699.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-03-19
71946.0,699.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-04-09
71947.0,699.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-04-16
71950.0,699.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-05-07
71953.0,699.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-05-28
71954.0,699.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-06-04
71971.0,700.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2019-11-28
71974.0,700.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2019-12-19
71977.0,700.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-01-09
71981.0,700.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-02-06
71985.0,700.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-03-05
71995.0,700.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2020-05-14
71996.0,700.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-05-21
71997.0,700.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-05-28
72007.0,700.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-08-06
72009.0,700.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-08-20
72011.0,700.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-09-03
72022.0,700.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-11-19
72023.0,700.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-11-26
72024.0,700.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-12-03
72025.0,700.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-12-10
72030.0,700.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-01-14
72033.0,700.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-02-04
72041.0,700.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-04-01
72043.0,700.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-04-15
72046.0,700.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-05-06
72048.0,700.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-05-20
72055.0,700.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-07-08
72064.0,701.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2019-10-10
72068.0,701.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2019-11-07
72069.0,701.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2019-11-14
72078.0,701.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-01-16
72085.0,701.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-03-05
72087.0,701.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-03-19
72090.0,701.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-04-09
72091.0,701.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-04-16
72095.0,701.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-05-14
72100.0,701.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-06-18
72101.0,701.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-06-25
72108.0,701.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-08-13
72109.0,701.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-08-20
72111.0,701.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-09-03
72117.0,701.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-10-15
72119.0,701.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-10-29
72121.0,701.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-11-12
72126.0,701.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-12-17
72132.0,701.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-01-28
72136.0,701.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2021-02-25
72137.0,701.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-03-04
72141.0,701.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2021-04-01
72142.0,701.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-04-08
72145.0,701.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-04-29
72158.0,701.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-07-29
72160.0,701.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-08-12
72165.0,701.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-09-16
72176.0,702.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2019-11-14
72188.0,702.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-02-06
72193.0,702.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-03-12
72199.0,702.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-04-23
72201.0,702.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-05-07
72203.0,702.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-05-21
72207.0,702.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-06-18
72211.0,702.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-07-16
72220.0,702.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-09-17
72223.0,702.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-10-08
72226.0,702.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-10-29
72229.0,702.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-11-19
72234.0,702.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-12-24
72244.0,702.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-03-04
72245.0,702.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-03-11
72246.0,702.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2021-03-18
72263.0,702.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-07-15
72265.0,702.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-07-29
72267.0,702.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2021-08-12
72272.0,702.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-09-16
72276.0,702.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-10-14
72280.0,702.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-11-11
72283.0,702.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2021-12-02
72293.0,702.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2022-02-10
72295.0,702.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-02-24
72296.0,702.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2022-03-03
72305.0,702.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2022-05-05
72307.0,702.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2022-05-19
72308.0,702.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2022-05-26
72310.0,702.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-06-09
72311.0,702.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2022-06-16
72312.0,702.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2022-06-23
72315.0,702.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-07-14
72318.0,702.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2022-08-04
72328.0,702.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-10-13
72329.0,702.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-10-20
72332.0,702.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-11-10
72333.0,702.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-11-17
72342.0,703.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2019-11-14
72346.0,703.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2019-12-12
72349.0,703.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-01-02
72350.0,703.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-01-09
72352.0,703.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-01-23
72353.0,703.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-01-30
72354.0,703.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-02-06
72356.0,703.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-02-20
72360.0,703.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-03-19
72362.0,703.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-04-02
72365.0,703.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-04-23
72367.0,703.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-05-07
72368.0,703.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-05-14
72371.0,703.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-06-04
72373.0,703.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-06-18
72382.0,703.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-08-20
72384.0,703.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-09-03
72385.0,703.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-09-10
72389.0,703.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-10-08
72394.0,703.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-11-12
72395.0,703.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-11-19
72397.0,703.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-12-03
72400.0,703.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-12-24
72401.0,703.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-12-31
72402.0,703.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-01-07
72407.0,703.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-02-11
72409.0,703.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-02-25
72410.0,704.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2019-09-26
72413.0,704.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2019-10-17
72415.0,704.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2019-10-31
72420.0,705.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2019-10-03
72421.0,705.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2019-10-10
72425.0,705.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2019-11-07
72431.0,705.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2019-12-19
72436.0,705.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-01-23
72441.0,705.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-02-27
72442.0,705.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-03-05
72443.0,705.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-03-12
72446.0,705.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-04-02
72447.0,705.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-04-09
72450.0,705.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-04-30
72462.0,705.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-07-23
72465.0,705.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-08-13
72468.0,705.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-09-03
72470.0,705.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-09-17
72480.0,705.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-11-26
72481.0,705.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-12-03
72489.0,705.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-01-28
72497.0,705.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-03-25
72499.0,705.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-04-08
72501.0,705.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-04-22
72504.0,705.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-05-13
72505.0,705.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-05-20
72506.0,705.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-05-27
72507.0,705.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-06-03
72515.0,705.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-07-29
72519.0,705.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2021-08-26
72522.0,705.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-09-16
72524.0,705.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-09-30
72527.0,705.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-10-21
72530.0,705.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2021-11-11
72532.0,705.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-11-25
72534.0,705.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-12-09
